rate,review_text,object_address,cleaned_text,sentiment,pos_reviews_terms
5,Très bon pôle emploi service civique incroyable,"5 Rue Henri Bergson, 49000 Angers",bon pôle emploi service civique incroyable,1,"['bon', 'emploi', 'civique', 'incroyable']"
4,Agréablement surprise par la réactivité des personnes suivant mon dossier. Je me suis sentie écoutée et bien accompagnée pour entamer ma formation qui vient de se terminer. Je retire une étoile car malheureusement cela dépend du conseiller sur qui on tombe,"5 Rue Henri Bergson, 49000 Angers",agréablement surprise réactivité dossier écouter bien formation étoile malheureusement celer conseiller,1,"['surprise', 'dossier', 'écouter', 'étoil', 'conseiller']"
3,C’est compliqué d’appeler pôle emploi… Si nous avons besoin d’appeler le numéro sur Google dit que pôle emploi a essayé de nous joindre et nous dit d’appeler le 3949 alors qu’on veut juste l’accueil ou notre conseiller…,"5 Rue Henri Bergson, 49000 Angers",pôle emploi besoin numéro google pôle emploi 3949 accueil conseiller,1,"['emploi', 'emploi']"
5,Grand centre avec beaucoup de places de parking et le tramway juste devant. Plusieurs personnes pour orienter et présence d'un ascenseur pour monter à l'étage.,"5 Rue Henri Bergson, 49000 Angers",grand centre beaucoup place parking tramway présence ascenseur étage,1,"['grand', 'place', 'ascenseur', 'étage']"
3,"Les employés font ce qu'ils peuvent, et paraissent en surcharge permanente; peut-être est-ce dû à un sous-effectif sur l'agence?","5 Rue Henri Bergson, 49000 Angers",employé surcharg permanent peut-être -ce devoir sous-effectif agence,1,"['surcharg', '-ce', 'devoir', 'sous-effectif']"
3,Très beau mais les services non pas changé 😫 encore et toujours des boulettes …,"5 Rue Henri Bergson, 49000 Angers",beau service non boulette,1,['bouleter']
5,Bayelo,"5 Rue Henri Bergson, 49000 Angers",bayelo,1,[]
3,Lieu agréable,"5 Rue Henri Bergson, 49000 Angers",lieu agréable,1,['agréable']
3,Merci à ma conseillère pour les bons conseils J ai eu les réponses à mes questions,"Rue des Aubuies, 86200 Loudun",conseiller bon conseil réponse question,1,"['bon', 'conseil', 'réponse', 'question']"
4,C'est un très bon lieu bon les recherches d'emploi et pour être informé bon personnel !!!,"2 Rue Gustave Adolphe Hirn, 67100 Strasbourg",bon lieu bon recherche emploi bon personnel,1,"['bon', 'bon', 'emploi', 'bon']"
5,Très bien avec du personnel compétent et sympathique et à l'écoute !!!,"2 Rue Gustave Adolphe Hirn, 67100 Strasbourg",bien personnel compétent sympathique écoute,1,['personnel']
4,Un Très bon lieu pour être informé et s'informer!!!,"2 Rue Gustave Adolphe Hirn, 67100 Strasbourg",bon lieu,1,['bon']
5,"Aucun Problème avec ma conseillère Mme Claire nisolle et son collègue .  Réponse rapide , de bons conseils aussi et me réponds bien a mes demandes","91 Rue de la Perche, 62110 Hénin-Beaumont",aucun problème conseiller mme clair nisoll collègue réponse rapide bon conseil bien demande,1,"['problème', 'rapide', 'bon', 'demande']"
4,"C'est vrai, on peut toujours mieux. Mais à part quelques rares exceptions, bon accueil et bonne écoute","91 Rue de la Perche, 62110 Hénin-Beaumont",vrai mieux part rare exception bon accueil bon écoute,1,"['part', 'exception', 'bon', 'accueil', 'bon']"
5,c'est un organisme avec qui nous travaillons dans le cadre d'aides au permis,"91 Rue de la Perche, 62110 Hénin-Beaumont",organisme cadre aide,1,"['cadr', 'aid']"
5,Wow,"91 Rue de la Perche, 62110 Hénin-Beaumont",wow,1,[]
5,Personnel très agréable,"91 Rue de la Perche, 62110 Hénin-Beaumont",personnel agréable,1,['agréable']
5,"Le personnel est extrêmement sympathique et compétent j'ai rarement vue ça dans ce genre d'organismes. Le mieux est d' avoir fait des recherches de son côté pour poser des questions pertinentes, certaines personnes seront dans l'incapacité d'y répondre et on vous mettra en relation avec du personnel compétent 😉. Tout est sur le site sinon il suffit de fouiller partout!","158 All. des Tilleuls, 84200 Carpentras",personnel extrêmement sympathique compétent rarement genre organisme mieux recherche côté question pertinent incapacité relation personnel compétent site partout,1,"['personnel', 'question']"
4,Accueil très professionnel Et disponible avec beaucoup de gentillesse Bravos 👏👏👏 à toute l equipe Merci beaucoup pour l aide …,"158 All. des Tilleuls, 84200 Carpentras",accueil professionnel disponible beaucoup gentillesse bravo equipe beaucoup aide,1,"['professionnel', 'disponible', 'bravo', 'aide']"
5,"Peu de temps d'attente. Prise en charge rapide par un personnel agréable, compétent et bienveillant. J'ai obtenu les informations nécessaires pour la suite de mon dossier rapidement. Un grand merci.","158 All. des Tilleuls, 84200 Carpentras",temps attente prise charge rapide personnel agréable compétent information nécessaire suite dossier rapidement grand,1,"['temps', 'attente', 'pris', 'charge', 'rapide', 'personnel', 'agréable', 'compétent', 'nécessaire', 'dossier', 'grand']"
5,"Malgré tout ce qui se dit et tout ce qu'on entend sur cette institution, j'ai toujours eu affaire à un personnel super compétent, réactif et agréable qui a toujours su répondre à mes attentes et mes questions. Depuis la mise en place du mail sur leur site, mon conseiller répond très rapidement et semble toujours accessible! C'est en postulant en ligne sur leur site internet avec mon CV que j'ai pu trouver mon nouvel emploi! Bravo!","158 All. des Tilleuls, 84200 Carpentras",institution affaire personnel compétent réactif agréable attente question mise place mail site conseiller rapidement accessible ligne site internet emploi bravo,1,"['personnel', 'agréable', 'question', 'place', 'mail', 'sit', 'conseiller', 'accessible', 'site', 'emploi']"
5,Personnel très agréable aimable et serviable autant en agence que par téléphone surtout le service indemnisation rien à dire 👌,"158 All. des Tilleuls, 84200 Carpentras",personnel agréable aimable serviable autant agence téléphone service indemnisation rien,1,"['agréable', 'serviable', 'agence', 'indemnisation', 'rien']"
5,Personnel au top jamais vu ça avant.,"158 All. des Tilleuls, 84200 Carpentras",personnel top jamais,1,[]
5,Mon époux à poser une question spécifique et et à  était très bien renseigné . personnel très compétent et sympathique,"12 All. des Artilleurs, 42000 Saint-Étienne",époux question bien personnel compétent sympathique,1,"['question', 'personnel']"
5,Awesome staff very quick help!!,"18 Grande Rue, 69600 Oullins",awesom very quick help,1,[]
4,"Réunion sur la création d'entreprise. Bon accueil, 4 personnes en présentiel donc parfait pour poser des questions.","18 Grande Rue, 69600 Oullins",réunion création entreprise bon accueil présentiel question,1,"['entreprendre', 'bon', 'présentiel', 'question']"
5,"Réunion collective forte intéressante animées par 2 conseillères dynamiques et professionnelles. Le lendemain, appel de ma conseillère, excellent début de suivi, réactivité et RV défini pour rebondir dans le monde du travail. Réactivité et disponibilité","18 Grande Rue, 69600 Oullins",réunion fort intéressant conseiller dynamique professionnel lendemain appel conseiller excellent début suivi réactivité monde travail réactivité disponibilité,1,"['intéressant', 'dynamique', 'professionnel', 'lendemain', 'excellent', 'suivre', 'mond']"
5,"Je suis allée trois fois au pôle emploi d'OULLINS et j'ai toujours été très bien accueillie. Les personnes présentes sont gentilles et compétentes, en tout cas je n'ai rien à redire de ce côté-là. Elles ont toujours résolu les petits soucis que j'avais avec mon dossier. Je ne comprends pas les avis négatifs.","18 Grande Rue, 69600 Oullins",fois pôle oullin bien présent gentil compétent cas rien côté -là petit souci dossier avis négatif,1,"['foi', 'pôle', 'oullin', 'présent', 'gentil', 'compéter', 'côté', 'petit', 'souci', 'dossier', 'avi', 'négatif']"
5,J'ai été conseillé et aidé par Gabin dans mes démarches Merci à lui pour sa disponibilité et sa gentillesse. Ça fait tellement plaisir 🙏 …,"18 Grande Rue, 69600 Oullins",gabin démarche luire disponibilité gentillesse plaisir,1,['gentillesse']
4,"Contrairement à la plupart des avis que j'ai pu lire, mon expérience est très positive, j'ai été reçue par une conseillère très pro qui m'a donné de bons conseils. Seul bémol qui explique ma note, la pointeuse à l'entrée qui permet de signaler sa présence ne fonctionnait pas, il y avait du monde à l'accueil, j'ai attendu et lorsque mon tour est arrivé la personne qui m'a accueilli a failli me refouler...","18 Grande Rue, 69600 Oullins",contrairement plupart avis expérience positif conseiller pro bon conseil bémol note pointeuse entrée présence monde accueil tour ...,1,"['positif', 'bon', 'bémol', 'pointeur']"
5,"Contrairement aux autres avis, j'ai trouvé les différents intervenants rencontrés très compétents et rassurants malgré la pression qu'ils doivent subir au quotidien.... Seul gros bémol qui n'est pas de leur fait, les locaux sont très mal pensés tant à l'intérieur qu'à l'extérieur. À l'intérieur on ne sait pas où attendre et on se sent perdu, à l'extérieur on se prend la pluie car aucun abris quand l'agence n'est pas encore ouverte.","18 Grande Rue, 69600 Oullins",contrairement avis intervenant compétent rassurant pression quotidien .... gros bémol local mal intérieur extérieur intérieur extérieur pluie aucun abri agence,1,"['pression', 'gros', 'intérieur', 'extérieur', 'abri']"
5,Je suis allé voir ma conseillère mais je n'ai pas pu car j'avais besoin de prendre un rdv mais la réceptionniste très sympathique a répondu à mes questions et m'a donné des informations très utiles.,"18 Grande Rue, 69600 Oullins",conseiller besoin rendez-vous réceptionniste sympathique question information utile,1,"['rendez-vous', 'sympathique', 'utile']"
4,"Très bon échange avec l'accueil, un petit point en moins sur le fait que les gens doubles la fil d'attente et que le personnel ne réagit pas. Je n'ai pas vu de conseiller ni attendu trop longtemps, je ne saurais pas dire, comme les autres avis, ce qu'il se passe plus en profondeur","18 Grande Rue, 69600 Oullins",bon échange accueil petit point double fil attente personnel conseiller trop avis profondeur,1,"['bon', 'échange', 'petit', 'double', 'fil', 'attente', 'personnel', 'profondeur']"
3,"Avis mitigé. Au téléphone, je n'ai pas eu les bonnes infos. J'ai également reçu un mauvais formulaire. Par contre sur place je crois que j'ai eu de la chance. Je suis tombée sur une personne très efficace qui a débloqué mon dossier.","18 Grande Rue, 69600 Oullins",avis mitiger téléphone bon info mauvais formulaire contre place chance tomber efficace dossier,1,"['bon', 'info', 'formulaire']"
4,"Bonjour à tous et à toutes, Votre agence Pole Emploi a déménagé et n'est plus 11 Rue Baudin. Elle est située au 18 Grande Rue, 69600 OULLINS. Pur vous y rendre en TCL il y a une possibilité d'arrêt proche de l'agence : bus C7, C10, 63, dans les deux sens de circulation. En cas de pluie il n'y a pas d'abris alors prévoir le parapluie.","18 Grande Rue, 69600 Oullins",bonjour agence pol rue baudin grand rue 69600 oullin pur tcl possibilité arrêt agence bus c10 sens circulation cas pluie abri paraplui,1,"['rue', 'grand', 'rue', 'oullin', 'pur', 'arrêt', 'agenc', 'plui']"
4,"Très contente d'être suivie la bas, très bon accueil .","18 Grande Rue, 69600 Oullins",content bon accueil,1,['bon']
5,Toujours très bien accueillie et conseillée,"18 Grande Rue, 69600 Oullins",bien,1,[]
4,Bon accueil à l'écoute de la personne encore merci à l'équipe pour votre aide qui m'a été précieuse,"6 Rue Auguste Delaune, 27000 Évreux",bon accueil écoute équipe aide,1,"['bon', 'accueil', 'écoute']"
4,"Suite à mon dossier en Immersion professionnelle, ont m'a demander de me rendre au pôle emploi de brossolette ou j'ai du attendre plus de 45min pour qu'il me renvoie à celui de delaune alor que je leur avais dit si vous ne trouver pas je vais a l'autre pôle emploi, j'ai du refaire la queue plus de 1h pour pourvoir enfin avoir quelqu'un qui m'a très bien diriger et qui a fait le nécessaire pour que je Commence mon Immersion à la date fixer. Je tiens à remercier le pôle emploi de Delaune et particulièrement Sabrina, car je suis quand même rester dans leur bureaux jusqu'à 13h. C'est vraiment gentil","6 Rue Auguste Delaune, 27000 Évreux",suite dossier immersion professionnel pôle brossolette 45min delaune pôle emploi refaire queue bien nécessaire immersion date fixer pôle delaune particulièrement sabrina bureau 13h vraiment gentil,1,"['immersion', 'professionnel', 'delaun', 'emploi', 'refair', 'nécessaire', 'delaune', 'sabriner', '13h', 'gentil']"
5,Merci pour votre accueil,"6 Rue Auguste Delaune, 27000 Évreux",accueil,1,[]
3,"Pas toujours à la hauteur de mes attente ! Très difficile de pouvoir rencontrer notre conseiller ! Je me débrouille, et donc j attend plus..de leur part. Cordialement","4 Rue René Buthaud, 33100 Bordeaux",hauteur attente difficile conseiller part cordialement,1,"['hauteur', 'attent', 'difficile']"
5,J ai eu le plaisir d’interagir avec du personnel qualifié et à l écoute Efficacité et Rapidité d’action Merci pour votre aide !,"4 Rue René Buthaud, 33100 Bordeaux",plaisir personnel écoute efficacité rapidité action aide,1,['personnel']
5,"Un grand bravo et merci pour la patience dont font preuve les conseillers pôle emploi. Vu la manière dont ils sont traités par les allocataires j'admire leur patience, leur bienveillance et leur gentillesse je serai incapable d'en faire autant face aux situations auxquelles ils sont confrontés.","4 Rue René Buthaud, 33100 Bordeaux",grand bravo patience preuve conseiller pôle emploi manière allocataire patience bienveillance gentillesse incapable autant face situation,1,"['grand', 'bravo', 'emploi', 'allocatair', 'bienveillance', 'gentilless', 'incapable']"
3,De nombreux offres d’emplois ne sont pas pourvues . L’un de mes amis chef d’entreprise dans le secteur du bâtiment perd des chantiers ! Et l’on se demande pour quelles raisons le chômage reste élevé en France ...,"4 Rue René Buthaud, 33100 Bordeaux",offre emploi pourvoir ami chef entreprise secteur bâtiment perd chantier raison chômage élevé france ...,1,"['emploi', 'pourvoir', 'secteur', 'perd', 'élevé', 'france']"
4,J'apprécie fortement la compétence et l'empathie dont font preuve les conseillers de cette agence. Je les remercie pour leur accompagnement et leur soutien.,"4 Rue René Buthaud, 33100 Bordeaux",fortement compétence empathie preuve conseiller agence accompagnement soutien,1,"['empathi', 'preuve', 'agence', 'soutien']"
4,Bon accueil dans l'ensemble,"4 Rue René Buthaud, 33100 Bordeaux",bon accueil ensemble,1,"['bon', 'ensembl']"
3,Le pôle emploi quoi,"4 Rue René Buthaud, 33100 Bordeaux",pôle emploi,1,['emploi']
3,il manque une machine a café,"4 Rue René Buthaud, 33100 Bordeaux",machine,1,[]
5,"Je remercie madame  Fersing Marine pour sa rapidité à mes questions , ses informations , ses engagements , sa clarté mais aussi sa motivation a m’aider pour mon dossier .","13 Rue de la Marne, 57700 Hayange",monsieur fersing marine rapidité question information engagement clarté motivation dossier,1,"['fersing', 'rapidité', 'question', 'information', 'engagemer', 'clarté', 'dossier']"
5,"Je suis super satisfait de l'équipe entreprise et conseil, ils m'ont apportée les réponse que je voulais. J'ai passer du bon temps à l'intérieur de l'agence. Mon avis est là uniquement pour contrer celui de Hervé Liagre qui fait uniquement des copié collé de ses avis. Personnel challereux,sympathique et drôle de quoi passer une bonne matinée super !","13 Rue de la Marne, 57700 Hayange",satisfait équipe entreprendre conseil réponse bon temps intérieur agence avis uniquement hervé liagr uniquement copié avis personnel challereux sympathique drôle bon matinée,1,"['entreprendre', 'bon', 'temps', 'intérieur', 'agence', 'personnel', 'bon']"
5,"Le personnel à l’accueil est très gentil et à l’écoute. J’ai beaucoup de chance d’avoir une conseillère compétente, je remercie Angelique Bucher pour sa gentillesse, son efficacité et son professionnalisme.","Av. du 10 Août, 12300 Decazeville",personnel accueil gentil écout beaucoup chance conseiller compétent angeliqu bucher gentillesse efficacité professionnalisme,1,"['gentil', 'chance', 'conseiller', 'bucher']"
5,Want,"Av. du 10 Août, 12300 Decazeville",want,1,[]
4,Le pôle emploi sais un organisme sérieux toujours a l'aide de ses prestataires les dirige vers de nouveaux emplois,"42 Rue Poincaré, 57200 Sarreguemines",pôle emploi organisme sérieux aide prestataire dirige emploi,1,"['emploi', 'sérieux', 'prestataire', 'dirig', 'emploi']"
4,"Nouveau lieu bien plus acceuillant que l'ancien, les conseillers font le nécessaire pour vous, bien sur il faut venir aux rdv pour cela !","42 Rue Poincaré, 57200 Sarreguemines",lieu bien acceuillant ancien conseiller nécessaire bien rendez-vous celer,1,"['acceuillant', 'ancien', 'nécessaire', 'rendez-vous', 'celer']"
5,Bien changé personnel serviable,"42 Rue Poincaré, 57200 Sarreguemines",bien personnel serviable,1,['serviable']
5,Très bien accueillis,"42 Rue Poincaré, 57200 Sarreguemines",bien,1,[]
5,"Demande de renseignement pour mon père, le monsieur a étais à l’écoute et nous a tous expliquer. Merci à eux","1 Rue du Bois des Fossés, 28100 Dreux",demande renseignement père Monsieur écout,1,['demande']
4,Bien reçu et accueilli.,"1 Rue du Bois des Fossés, 28100 Dreux",bien,1,[]
4,"Hallucinant ce P.E ! De l'incompétence de compétition, bravo l'Eure-et-Loire !  Edit : j'ai changé mon ""1 étoile"" après avoir rencontré d'autres membres qui …","1 Rue du Bois des Fossés, 28100 Dreux",p.e incompétence compétition bravo eure-et-loire étoile membre,1,"['incompétence', 'eure-et-loir']"
3,"De l'attente, et pour mon cas, aucune support possible, mes études et mon parcours pro n'existe pas pour pôle emploi...","1 Rue du Bois des Fossés, 28100 Dreux",attente cas aucun support étude parcours pro pôle emploi ...,1,"['attente', 'parcour', 'emploi']"
4,J'aime effetuer mes recherches rapidement  Merci de pouvoir me permettre d'atteindre ce but,"1 Rue du Bois des Fossés, 28100 Dreux",recherche rapidement but,1,['boire']
3,"Suivant qui nous reçoit a l'accueil,c'est bien ou mal.les problèmes personnel doivent rester à la maison. On ne doit pas sen prendre au personnes en recherche d'emplois. C'est déjà passer dure.","6 Rue du 8 Mai 1945, 60110 Méru",accueil bien mal.le problème personnel maison sen recherche emploi dur,1,"['personnel', 'recherche', 'dur']"
5,Merci à Mme Mazarin et Mme Estienne ce sont des personnes adorables qui aime leurs métier toujours disponible et à l’écoute vraiment 👍🏼 Merci …,"6 Rue du 8 Mai 1945, 60110 Méru",mme mazarin mme adorable métier disponible écout vraiment,1,"['mazarin', 'adorable', 'métier', 'disponible']"
4,Très bon,"6 Rue du 8 Mai 1945, 60110 Méru",bon,1,[]
5,Une personne arrivée après nous a accaparé la conseillère et a obtenu satisfaction avant nous...,"51 Av. Général de Gaulle, 03100 Montluçon",conseiller satisfaction ...,1,['satisfaction']
5,"Toujours très satisfait de l'excellent travail de cette agence, les conseillers  s’efforcent de vous trouver des solutions rapides et  efficaces par rapport à vos besoins. Beaucoup d'entreprises privées n'ont pas ce professionnalisme et cette réactivité. Félicitations à toute l'équipe .","51 Av. Général de Gaulle, 03100 Montluçon",satisfait excellent travail agence conseiller efforcer solution rapide efficace rapport besoin beaucoup entreprise privé professionnalisme réactivité félicitation équipe,1,"['travail', 'agenc', 'conseiller', 'efforcer', 'rapide', 'efficace', 'besoin', 'entreprise', 'priver']"
5,Je suis très satisfait de Pôle emploi.,"51 Av. Général de Gaulle, 03100 Montluçon",satisfait pôle emploi,1,['emploi']
5,Accueil très satisfaisant. L'agent d'accueil a su très bien me conseiller concernant ma situation :),"51 Av. Général de Gaulle, 03100 Montluçon",accueil satisfaisant agent accueil bien situation,1,"['satisfaisant', 'agent', 'situation']"
3,"Bon accueil, juste chaud l'hiver","51 Av. Général de Gaulle, 03100 Montluçon",bon accueil chaud,1,['bon']
5,Bien,"51 Av. Général de Gaulle, 03100 Montluçon",bien,1,[]
5,"je suis allée a l'Agence ce matin ,pas très a l'aise avec l'informatique j'ai été reçu par des personnes a l'écoute et très professionnelle dont Adrien je recommande cette agence","83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",agence matin aise informatique écoute professionnel adrien agence,1,"['aise', 'professionnel', 'adrien']"
4,Très bon accueil à l'écoute des demandeurs d'emploi satisfaisant,"83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",bon accueil écoute demandeur emploi satisfaisant,1,"['bon', 'écoute', 'demandeur', 'satisfaisant']"
5,"J'attribue ces 5 étoiles à ma prestation Activ'Projet menée par le psychologue du travail Joseph Fayolle qui a vraiment utilisé la bonne approche pour moi. Dans nos échanges très constructifs, il a tenu compte de mes atouts et de mes difficultés, m'a rassurée, conseillée et alertée. Il a temporisé ma réflexion et m'a fait tester mon projet professionnel. Je suis arrivée fatiguée et dans le flou, je repars motivée pour me lancer dans ma nouvelle carrière !","83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",étoile prestation projet psychologue travail joseph fayoll vraiment bon approche échange constructif compte atout difficulté réflexion faire projet professionnel flou repartir carrière,1,"['fayoll', 'bon', 'échang', 'constructif', 'réflexion', 'faire', 'professionnel', 'repartir', 'carrière']"
4,"Très bon accueil, bonne réception ainsi que de l'aide pour vous guider à volonté ! Il suffit de penser que l'on es pas seul, seule à venir chercher un emploi afin de simplifier notre quotidien ! Un peu de patience et tout se déroule très bien !","83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",bon accueil bon réception aide volonté emploi quotidien patience bien,1,"['bon', 'bon', 'aid', 'volonté', 'emploi', 'quotidien']"
5,Excellents agents Chapeau Damien 😇 …,"83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",excellent agent chapeau damien,1,['damien']
3,On m'a donné rendez-vous pour rester 10 minutes super et si on n'y va pas on est radié super la logique,"83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",rendez-vous minute logique,1,['logique']
5,La meilleure agence,"83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",meilleur agence,1,['meilleur']
5,Très professionnels,"83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",professionnel,1,[]
3,Good and fast service,"83 Av. de la Cr de France, 91260 Juvisy-sur-Orge",good and fast service,1,[]
5,"Je ne suis pas allé au département, j'utilise l'application mobile. Il n'y a pas de problème. Les documents sont vérifiés à temps. Les lettres reçoivent une réponse rapide et toujours amicale et gentille. Il ne restait que de bonnes émotions de l'interaction. Merci mon conseiller emploi mme Itziar TOURRET.","4 Av. Félix Rozier, 26400 Crest",département application mobile problème document temps lettre réponse rapide amical gentille bon émotion interaction conseiller emploi mme tourret,1,"['département', 'application', 'mobile', 'problèm', 'rapide', 'amical', 'gentille', 'bon', 'interaction', 'conseiller', 'emploi']"
5,Personnel très aimable et efficace,"4 Av. Félix Rozier, 26400 Crest",personnel aimable efficace,1,"['aimable', 'efficace']"
4,Aimable le personnel,"4 Av. Félix Rozier, 26400 Crest",personnel,1,[]
5,"Les besoins modernes ont formé de nouvelles divisions progressistes. Par conséquent, un ensemble numérique est nécessaire. Formuler les étapes numériques de l'évolution des besoins des candidats. Cela réduira le temps de recherche. Ouvrira l'accès pour une lecture pratique.","11 E, Bd du Centenaire, 65100 Lourdes",besoin moderne division progressiste conséquent ensemble numérique nécessaire étape numérique évolution besoin candidat celer temps recherche accès lecture pratique,1,"['moderne', 'progressiste', 'numérique', 'nécessaire', 'numérique', 'évolution', 'celer', 'recherche', 'lectur', 'pratique']"
4,"Dans l'ensemble, personnel compétant, disponible et réactif pour vos requêtes.","11 E, Bd du Centenaire, 65100 Lourdes",ensemble personnel disponible réactif requête,1,"['personnel', 'disponible', 'réactif']"
4,Très bien et un bon suivi pour les jeunes,"11 E, Bd du Centenaire, 65100 Lourdes",bien bon suivi jeune,1,"['bon', 'jeune']"
4,"Bon accueil, des réponses pertinentes .","11 E, Bd du Centenaire, 65100 Lourdes",bon accueil réponse pertinent,1,"['bon', 'accueil']"
4,Personnel très sympathique,"11 E, Bd du Centenaire, 65100 Lourdes",personnel sympathique,1,['sympathique']
4,"Ça faisait longtemps que j'avais pas mis les pieds là-bas, ça me ne manquait pas ! La conseillère que j'ai eu était agréable, pareil pour l'hôtesse à l'accueil.","2 Rue Alice Coleno, 56100 Lorient",pied conseiller agréable pareil hôtesse accueil,1,"['agréable', 'pareil', 'hôtesse', 'accueil']"
5,"Je me suis présenté à cette agence pour avoir des infos sur une formation après m'être fait ""jeté"" par l'agent d'accueil d'une autre agence. La personne qui m'a reçu m'a donné des infos précises, a pris le temps, et fut pro. Je recommande","2 Rue Alice Coleno, 56100 Lorient",agence info formation agent accueil agence info précis temps pro,1,[]
4,Matin accès libre et rdvs en après midi  et bon avcueil,"2 Rue Alice Coleno, 56100 Lorient",matin accès libre rdv midi bon avcueil,1,"['matin', 'libre', 'rendez-vous', 'midi', 'bon']"
5,"Pole emploi nous proposes des activités captivantes et intelligentes pour nous faire apprécier et moderniser le monde du travail. Ceci montre qu'ils sont très à l'écoute envers les demandeurs d'emploi et les employeurs. Ils nous accompagnes et nous guides selon nos besoins avec le moins de jugement. Les trois pole emploi du mans (Gare, le mans ouest et sablons) sont géniaux. Je les félicites. PS: commentaires de la part d'une membre de l'équipes des Winner (1)","18 Rue Pierre-Félix Delarue, 72000 Le Mans",pole propose activité captivant intelligent apprécier monde travail écoute demandeur emploi employeur besoin jugement pole man gare mans ouest sablon génial félicite commentaire part membre équipe,1,"['proposer', 'activité', 'apprécier', 'écout', 'demandeur', 'besoin', 'jugement', 'pole', 'sablon', 'génial', 'part']"
5,L'agence reçoit beaucoup de monde mais j'ai toujours eu réponses à mes questions en venant le matin. J'ai un abonnement aux offres via mon espace personnel donc je reçois dans ma boite mail des propositions/suggestions lié aux métiers que je cherche. Ce que beaucoup de gens n'ont pas forcément fait.,"18 Rue Pierre-Félix Delarue, 72000 Le Mans",agence beaucoup monde question matin abonnement offre espace personnel boit mail proposition suggestion métier beaucoup forcément,1,"['boit', 'suggestion', 'métier']"
4,"super, j'envoie un mail a ma conseillère j'ai pour un entretien, et reponse par mail on menvoie une attesation par laquelle ils ont bien enregistrer notre entretien qui n'a pas eu lieu, et me demande de signer mon accord, du nimporte quoi,donc je renvoie un mail de contestation a cette conseillère,qui bloque ma demande;j'ai 52 ans seule avec encore deux adolescents, je travaille en scooter et me debrouille;  que font t-il pour les seniors??? rien, nous ne sommes plus productifs, mdr!!!!!!!","18 Rue Pierre-Félix Delarue, 72000 Le Mans",mail conseiller entretien mail attesation bien entretien lieu accord mail contestation conseiller bloqu demande;j' adolescent debrouille senior rien productif mdr,1,"['conseiller', 'attesation', 'entretien', 'lieu', 'debrouille', 'senior']"
5,"Merci à Simon pour ce compliment, mais l'agence était fermer aujourd'hui (affiche devant)","18 Rue Pierre-Félix Delarue, 72000 Le Mans",simon compliment agence aujourd'hui affiche,1,"['compliment', 'affich']"
5,"Postes à disposition, Infrastructures agréables, réunions dynamiques. De réels efforts sont faits!","18 Rue Pierre-Félix Delarue, 72000 Le Mans",poste disposition infrastructure agréable réunion dynamique réel effort,1,"['poste', 'infrastructur', 'agréable', 'dynamique', 'réel']"
5,Les petits services civiques sont très charmants,"18 Rue Pierre-Félix Delarue, 72000 Le Mans",petit service civique charmant,1,"['petit', 'civique', 'charmant']"
5,Très bonne accueil et à l'écoute,"18 Rue Pierre-Félix Delarue, 72000 Le Mans",bon accueil écoute,1,"['bon', 'écout']"
5,"personnes agréables,","18 Rue Pierre-Félix Delarue, 72000 Le Mans",agréable,1,[]
5,"Grâce aux pratiques abjectes de tous ces organismes sociaux, je vais devenir l'incarnation de la malhonnêteté ( être honnête dans un pays d'escrocs, m'en dira-t-on ... ). Et j'ose espérer qu'une médaille me sera un jour décernée pour cela.  Les compteurs au Black vont exploser de façon à ce que plus jamais de ma vie quiconque me laisse crever de faim surtout pas après s'être grassement nourri par le biais de mes cotisations durement gagnées à la sueur de mon front.  Les règles du "" jeu "" ont changé. À l'instar de l'inhumanité subie jusqu'à présent, bien souvent émanant de personnes ayant "" tout "", pas une once de scrupule ne m'animera ni ne m'habitera à présent et encore moins à l'avenir. Les psys disent que toute victime finit par devenir bourreau, que tout maso deviendra sadique, ça doit être vrai ... .  Quand on forge les armes qui criblent désormais de coups ... . Ces organismes avaient le libre arbitre, ils assureront leurs choix.","3t Rue Gambetta, 57000 Metz",grâce pratique abject organisme social incarnation malhonnêteté pays escroc ... médaille jour celer compteur black jamais vie quiconqu faim biais cotisation sueur front règle jeu instar inhumanité présent bien once scrupule présent avenir psy victime bourreau maso devenir sadique vrai ... arme coup ... organisme libre arbitre choix,1,"['abject', 'social', 'malhonnêteté', 'pays', 'escroc', 'médaill', 'celer', 'black', 'vie', 'quiconqu', 'cotisation', 'sueur', 'front', 'régler', 'présent', 'once', 'scrupul', 'présent', 'victime', 'bourreau', 'coup', 'libre', 'arbitre', 'choix']"
5,Je ne dépend absolument pas de cette agence. J y suis allée suite à un recrutement. Il faut dire quand ça ne va pas mais signaler quand tout se passe bien. Très bon accueil   explications correctes.  J'ai pu discuter des formations affichées à venir.  L,"3t Rue Gambetta, 57000 Metz",absolument agence suite recrutement bien bon accueil explication correct formation,1,"['bon', 'accueil', 'explication', 'correct', 'formation']"
